log_id,spot_no,entry_time,exit_time,duration_hours
2011,17,2025-01-25 18:28:00,2025-01-25 20:28:00,2
2012,7,2025-01-25 20:17:00,2025-01-25 21:17:00,1
2013,11,2025-01-06 17:54:00,2025-01-06 19:54:00,2
2014,33,2025-01-12 13:38:00,2025-01-12 14:38:00,1
2015,28,2025-01-29 13:15:00,2025-01-29 16:15:00,3
2016,30,2025-01-08 18:39:00,2025-01-08 20:39:00,2
2017,29,2025-01-23 16:25:00,2025-01-23 17:25:00,1
2018,46,2025-01-09 12:25:00,2025-01-09 13:25:00,1
2019,46,2025-01-20 21:10:00,2025-01-21 00:10:00,3
2020,18,2025-01-30 18:07:00,2025-01-30 21:07:00,3
2021,2,2025-01-14 10:15:00,2025-01-14 12:15:00,2
2022,43,2025-01-24 20:19:00,2025-01-24 22:19:00,2
2023,47,2025-01-02 12:58:00,2025-01-02 14:58:00,2
2024,4,2025-01-23 23:29:00,2025-01-24 00:29:00,1
2025,46,2025-01-18 18:59:00,2025-01-18 21:59:00,3
2026,28,2025-01-27 20:30:00,2025-01-27 23:30:00,3
2027,18,2025-01-10 17:09:00,2025-01-10 20:09:00,3
2028,47,2025-01-17 17:56:00,2025-01-17 18:56:00,1
2029,38,2025-01-26 17:11:00,2025-01-26 20:11:00,3
2030,5,2025-01-25 12:14:00,2025-01-25 13:14:00,1
2031,20,2025-01-01 19:39:00,2025-01-01 21:39:00,2
2032,24,2025-01-03 11:31:00,2025-01-03 13:31:00,2
2033,26,2025-01-20 07:15:00,2025-01-20 10:15:00,3
2034,34,2025-01-21 12:11:00,2025-01-21 14:11:00,2
2035,2,2025-01-20 18:47:00,2025-01-20 21:47:00,3
2036,14,2025-01-03 04:26:00,2025-01-03 06:26:00,2
2037,49,2025-01-09 19:09:00,2025-01-09 20:09:00,1
2038,42,2025-01-18 18:02:00,2025-01-18 19:02:00,1
2039,18,2025-01-29 10:31:00,2025-01-29 11:31:00,1
2040,14,2025-01-27 05:09:00,2025-01-27 08:09:00,3
2041,14,2025-01-03 01:10:00,2025-01-03 04:10:00,3
2042,37,2025-01-14 12:18:00,2025-01-14 13:18:00,1
2043,8,2025-01-22 10:23:00,2025-01-22 12:23:00,2
2044,9,2025-01-12 05:01:00,2025-01-12 08:01:00,3
2045,38,2025-01-13 13:53:00,2025-01-13 15:53:00,2
2046,18,2025-01-09 08:50:00,2025-01-09 09:50:00,1
2047,40,2025-01-08 18:08:00,2025-01-08 21:08:00,3
2048,19,2025-01-30 05:09:00,2025-01-30 08:09:00,3
2049,5,2025-01-27 20:36:00,2025-01-27 21:36:00,1
2050,37,2025-01-08 19:05:00,2025-01-08 21:05:00,2
2051,12,2025-01-11 10:14:00,2025-01-11 11:14:00,1
2052,4,2025-01-24 22:08:00,2025-01-25 00:08:00,2
2053,47,2025-01-13 18:26:00,2025-01-13 20:26:00,2
2054,15,2025-01-12 11:06:00,2025-01-12 13:06:00,2
2055,36,2025-01-14 11:28:00,2025-01-14 12:28:00,1
2056,47,2025-01-20 13:12:00,2025-01-20 15:12:00,2
2057,38,2025-01-13 03:28:00,2025-01-13 06:28:00,3
2058,29,2025-01-03 08:15:00,2025-01-03 09:15:00,1
2059,18,2025-01-30 07:59:00,2025-01-30 09:59:00,2
2060,29,2025-01-29 10:14:00,2025-01-29 13:14:00,3
2061,16,2025-01-03 20:40:00,2025-01-03 21:40:00,1
2062,18,2025-01-26 07:08:00,2025-01-26 10:08:00,3
2063,42,2025-01-24 18:37:00,2025-01-24 19:37:00,1
2064,16,2025-01-07 21:29:00,2025-01-07 22:29:00,1
2065,13,2025-01-23 18:12:00,2025-01-23 20:12:00,2
2066,10,2025-01-27 02:13:00,2025-01-27 05:13:00,3
2067,40,2025-01-08 10:00:00,2025-01-08 13:00:00,3
2068,50,2025-01-18 04:28:00,2025-01-18 05:28:00,1
2069,9,2025-01-28 19:24:00,2025-01-28 21:24:00,2
2070,5,2025-01-09 18:11:00,2025-01-09 21:11:00,3
2071,7,2025-01-11 18:11:00,2025-01-11 19:11:00,1
2072,1,2025-01-12 13:04:00,2025-01-12 16:04:00,3
2073,12,2025-01-18 03:24:00,2025-01-18 04:24:00,1
2074,3,2025-01-23 23:48:00,2025-01-24 02:48:00,3
2075,5,2025-01-11 19:44:00,2025-01-11 20:44:00,1
2076,15,2025-01-06 04:39:00,2025-01-06 07:39:00,3
2077,5,2025-01-03 10:44:00,2025-01-03 11:44:00,1
2078,41,2025-01-02 03:54:00,2025-01-02 06:54:00,3
2079,23,2025-01-11 17:28:00,2025-01-11 20:28:00,3
2080,8,2025-01-24 20:26:00,2025-01-24 23:26:00,3
2081,30,2025-01-13 16:31:00,2025-01-13 19:31:00,3
2082,48,2025-01-10 22:23:00,2025-01-10 23:23:00,1
2083,14,2025-01-27 08:11:00,2025-01-27 11:11:00,3
2084,12,2025-01-30 13:24:00,2025-01-30 15:24:00,2
2085,39,2025-01-03 18:47:00,2025-01-03 20:47:00,2
2086,49,2025-01-07 13:11:00,2025-01-07 16:11:00,3
2087,50,2025-01-01 17:17:00,2025-01-01 19:17:00,2
2088,22,2025-01-12 10:28:00,2025-01-12 13:28:00,3
2089,44,2025-01-05 18:08:00,2025-01-05 20:08:00,2
2090,27,2025-01-09 23:35:00,2025-01-10 01:35:00,2
2091,7,2025-01-27 20:17:00,2025-01-27 22:17:00,2
2092,31,2025-01-30 19:22:00,2025-01-30 22:22:00,3
2093,17,2025-01-21 17:39:00,2025-01-21 19:39:00,2
2094,49,2025-01-11 17:15:00,2025-01-11 18:15:00,1
2095,12,2025-01-20 02:53:00,2025-01-20 04:53:00,2
2096,26,2025-01-09 20:30:00,2025-01-09 23:30:00,3
2097,36,2025-01-02 17:20:00,2025-01-02 18:20:00,1
2098,28,2025-01-16 17:50:00,2025-01-16 20:50:00,3
2099,25,2025-01-19 20:10:00,2025-01-19 22:10:00,2
2100,10,2025-01-22 23:29:00,2025-01-23 00:29:00,1
2101,29,2025-01-15 20:56:00,2025-01-15 22:56:00,2
2102,11,2025-01-28 19:15:00,2025-01-28 20:15:00,1
2103,5,2025-01-25 11:17:00,2025-01-25 12:17:00,1
2104,15,2025-01-17 13:57:00,2025-01-17 14:57:00,1
2105,16,2025-01-07 10:54:00,2025-01-07 11:54:00,1
2106,16,2025-01-30 00:27:00,2025-01-30 01:27:00,1
2107,2,2025-01-03 05:46:00,2025-01-03 07:46:00,2
2108,19,2025-01-07 19:36:00,2025-01-07 20:36:00,1
2109,45,2025-01-08 04:44:00,2025-01-08 06:44:00,2
2110,41,2025-01-29 12:50:00,2025-01-29 15:50:00,3
2111,41,2025-01-10 15:53:00,2025-01-10 17:53:00,2
2112,14,2025-01-25 15:26:00,2025-01-25 18:26:00,3
2113,11,2025-01-30 11:37:00,2025-01-30 12:37:00,1
2114,36,2025-01-28 13:25:00,2025-01-28 16:25:00,3
2115,18,2025-01-04 23:15:00,2025-01-05 00:15:00,1
2116,49,2025-01-13 20:31:00,2025-01-13 22:31:00,2
2117,26,2025-01-11 15:09:00,2025-01-11 17:09:00,2
2118,48,2025-01-28 09:22:00,2025-01-28 12:22:00,3
2119,18,2025-01-22 11:07:00,2025-01-22 12:07:00,1
2120,2,2025-01-12 19:09:00,2025-01-12 21:09:00,2
2121,36,2025-01-25 12:55:00,2025-01-25 14:55:00,2
2122,46,2025-01-12 10:53:00,2025-01-12 11:53:00,1
2123,39,2025-01-02 17:52:00,2025-01-02 19:52:00,2
2124,41,2025-01-25 22:56:00,2025-01-26 00:56:00,2
2125,43,2025-01-22 01:12:00,2025-01-22 02:12:00,1
2126,23,2025-01-02 14:42:00,2025-01-02 15:42:00,1
2127,8,2025-01-28 17:26:00,2025-01-28 18:26:00,1
2128,1,2025-01-09 12:21:00,2025-01-09 13:21:00,1
2129,37,2025-01-28 12:14:00,2025-01-28 13:14:00,1
2130,17,2025-01-15 23:42:00,2025-01-16 01:42:00,2
2131,20,2025-01-05 12:39:00,2025-01-05 14:39:00,2
2132,19,2025-01-19 22:33:00,2025-01-20 00:33:00,2
2133,22,2025-01-13 11:40:00,2025-01-13 12:40:00,1
2134,43,2025-01-06 04:03:00,2025-01-06 05:03:00,1
2135,15,2025-01-13 09:49:00,2025-01-13 12:49:00,3
2136,22,2025-01-30 01:23:00,2025-01-30 03:23:00,2
2137,43,2025-01-30 20:49:00,2025-01-30 21:49:00,1
2138,39,2025-01-27 19:27:00,2025-01-27 20:27:00,1
2139,32,2025-01-13 18:21:00,2025-01-13 19:21:00,1
2140,36,2025-01-18 20:54:00,2025-01-18 21:54:00,1
2141,50,2025-01-05 20:38:00,2025-01-05 22:38:00,2
2142,3,2025-01-08 05:07:00,2025-01-08 06:07:00,1
2143,21,2025-01-21 14:30:00,2025-01-21 16:30:00,2
2144,6,2025-01-10 20:34:00,2025-01-10 22:34:00,2
2145,7,2025-01-25 13:52:00,2025-01-25 15:52:00,2
2146,5,2025-01-15 11:10:00,2025-01-15 14:10:00,3
2147,44,2025-01-10 20:16:00,2025-01-10 21:16:00,1
2148,6,2025-01-02 21:20:00,2025-01-03 00:20:00,3
2149,36,2025-01-13 19:20:00,2025-01-13 20:20:00,1
2150,46,2025-01-26 10:06:00,2025-01-26 13:06:00,3
2151,1,2025-01-26 20:31:00,2025-01-26 21:31:00,1
2152,48,2025-01-15 18:43:00,2025-01-15 19:43:00,1
2153,22,2025-01-03 18:54:00,2025-01-03 21:54:00,3
2154,40,2025-01-08 17:02:00,2025-01-08 20:02:00,3
2155,33,2025-01-28 19:05:00,2025-01-28 20:05:00,1
2156,8,2025-01-07 09:37:00,2025-01-07 10:37:00,1
2157,7,2025-01-03 12:46:00,2025-01-03 15:46:00,3
2158,12,2025-01-01 07:27:00,2025-01-01 10:27:00,3
2159,44,2025-01-19 12:35:00,2025-01-19 13:35:00,1
2160,11,2025-01-07 20:08:00,2025-01-07 22:08:00,2
2161,44,2025-01-20 11:01:00,2025-01-20 12:01:00,1
2162,45,2025-01-21 12:18:00,2025-01-21 13:18:00,1
2163,3,2025-01-13 19:20:00,2025-01-13 20:20:00,1
2164,50,2025-01-13 09:15:00,2025-01-13 11:15:00,2
2165,27,2025-01-17 11:39:00,2025-01-17 12:39:00,1
2166,21,2025-01-16 12:47:00,2025-01-16 13:47:00,1
2167,44,2025-01-21 11:15:00,2025-01-21 14:15:00,3
2168,45,2025-01-20 09:33:00,2025-01-20 10:33:00,1
2169,8,2025-01-10 22:54:00,2025-01-11 01:54:00,3
2170,48,2025-01-01 02:40:00,2025-01-01 03:40:00,1
2171,42,2025-01-08 10:35:00,2025-01-08 12:35:00,2
2172,6,2025-01-28 21:04:00,2025-01-29 00:04:00,3
2173,23,2025-01-25 15:06:00,2025-01-25 18:06:00,3
2174,21,2025-01-11 21:07:00,2025-01-11 23:07:00,2
2175,34,2025-01-30 14:34:00,2025-01-30 15:34:00,1
2176,27,2025-01-04 11:26:00,2025-01-04 13:26:00,2
2177,3,2025-01-26 10:44:00,2025-01-26 11:44:00,1
2178,7,2025-01-06 17:33:00,2025-01-06 18:33:00,1
2179,37,2025-01-17 00:30:00,2025-01-17 03:30:00,3
2180,5,2025-01-09 13:10:00,2025-01-09 14:10:00,1
2181,45,2025-01-22 12:43:00,2025-01-22 15:43:00,3
2182,28,2025-01-25 18:48:00,2025-01-25 19:48:00,1
2183,4,2025-01-03 17:23:00,2025-01-03 20:23:00,3
2184,45,2025-01-25 16:24:00,2025-01-25 17:24:00,1
2185,42,2025-01-11 06:15:00,2025-01-11 08:15:00,2
2186,40,2025-01-11 12:08:00,2025-01-11 15:08:00,3
2187,3,2025-01-13 10:50:00,2025-01-13 11:50:00,1
2188,49,2025-01-14 12:54:00,2025-01-14 14:54:00,2
2189,8,2025-01-27 05:59:00,2025-01-27 06:59:00,1
2190,16,2025-01-23 18:26:00,2025-01-23 19:26:00,1
2191,25,2025-01-20 01:59:00,2025-01-20 02:59:00,1
2192,13,2025-01-13 14:12:00,2025-01-13 15:12:00,1
2193,28,2025-01-18 22:26:00,2025-01-19 01:26:00,3
2194,44,2025-01-18 10:22:00,2025-01-18 11:22:00,1
2195,19,2025-01-06 18:29:00,2025-01-06 20:29:00,2
2196,49,2025-01-22 10:54:00,2025-01-22 12:54:00,2
2197,30,2025-01-11 17:43:00,2025-01-11 19:43:00,2
2198,39,2025-01-14 11:21:00,2025-01-14 14:21:00,3
2199,7,2025-01-10 20:45:00,2025-01-10 22:45:00,2
2200,50,2025-01-17 18:11:00,2025-01-17 20:11:00,2
2201,8,2025-01-18 20:27:00,2025-01-18 22:27:00,2
2202,20,2025-01-21 19:33:00,2025-01-21 20:33:00,1
2203,7,2025-01-18 02:42:00,2025-01-18 04:42:00,2
2204,35,2025-01-10 00:00:00,2025-01-10 02:00:00,2
2205,12,2025-01-08 12:58:00,2025-01-08 13:58:00,1
2206,19,2025-01-27 10:15:00,2025-01-27 13:15:00,3
2207,24,2025-01-02 10:45:00,2025-01-02 13:45:00,3
2208,36,2025-01-05 20:53:00,2025-01-05 23:53:00,3
2209,7,2025-01-13 13:45:00,2025-01-13 16:45:00,3
2210,40,2025-01-28 12:22:00,2025-01-28 14:22:00,2
2211,44,2025-01-26 18:22:00,2025-01-26 20:22:00,2
2212,23,2025-01-28 10:12:00,2025-01-28 11:12:00,1
2213,37,2025-01-18 18:57:00,2025-01-18 21:57:00,3
2214,36,2025-01-07 11:11:00,2025-01-07 13:11:00,2
2215,12,2025-01-20 02:49:00,2025-01-20 03:49:00,1
2216,45,2025-01-18 14:18:00,2025-01-18 16:18:00,2
2217,43,2025-01-11 11:31:00,2025-01-11 12:31:00,1
2218,12,2025-01-02 13:21:00,2025-01-02 14:21:00,1
2219,12,2025-01-23 13:24:00,2025-01-23 15:24:00,2
2220,50,2025-01-03 03:17:00,2025-01-03 04:17:00,1
2221,47,2025-01-30 12:04:00,2025-01-30 13:04:00,1
2222,9,2025-01-15 10:34:00,2025-01-15 12:34:00,2
2223,48,2025-01-09 17:00:00,2025-01-09 18:00:00,1
2224,20,2025-01-26 09:47:00,2025-01-26 12:47:00,3
2225,44,2025-01-30 20:04:00,2025-01-30 23:04:00,3
2226,18,2025-01-23 20:55:00,2025-01-23 21:55:00,1
2227,47,2025-01-21 18:47:00,2025-01-21 20:47:00,2
2228,1,2025-01-27 19:19:00,2025-01-27 20:19:00,1
2229,7,2025-01-30 23:44:00,2025-01-31 02:44:00,3
2230,29,2025-01-08 20:58:00,2025-01-08 22:58:00,2
2231,32,2025-01-03 13:45:00,2025-01-03 15:45:00,2
2232,14,2025-01-11 13:50:00,2025-01-11 15:50:00,2
2233,16,2025-01-08 01:20:00,2025-01-08 04:20:00,3
2234,18,2025-01-10 11:53:00,2025-01-10 13:53:00,2
2235,29,2025-01-27 19:23:00,2025-01-27 21:23:00,2
2236,34,2025-01-08 17:02:00,2025-01-08 18:02:00,1
2237,23,2025-01-02 10:21:00,2025-01-02 13:21:00,3
2238,11,2025-01-05 05:57:00,2025-01-05 07:57:00,2
2239,39,2025-01-16 02:02:00,2025-01-16 05:02:00,3
2240,31,2025-01-28 18:40:00,2025-01-28 21:40:00,3
2241,50,2025-01-18 16:22:00,2025-01-18 18:22:00,2
2242,29,2025-01-11 08:34:00,2025-01-11 11:34:00,3
2243,30,2025-01-26 17:29:00,2025-01-26 20:29:00,3
2244,45,2025-01-22 12:59:00,2025-01-22 13:59:00,1
2245,45,2025-01-12 20:50:00,2025-01-12 22:50:00,2
2246,21,2025-01-25 22:48:00,2025-01-25 23:48:00,1
2247,21,2025-01-26 16:23:00,2025-01-26 17:23:00,1
2248,17,2025-01-25 10:47:00,2025-01-25 11:47:00,1
2249,7,2025-01-17 10:20:00,2025-01-17 12:20:00,2
2250,23,2025-01-06 10:20:00,2025-01-06 11:20:00,1
2251,34,2025-01-11 17:56:00,2025-01-11 18:56:00,1
2252,20,2025-01-16 20:41:00,2025-01-16 22:41:00,2
2253,17,2025-01-04 10:51:00,2025-01-04 12:51:00,2
2254,40,2025-01-05 13:18:00,2025-01-05 16:18:00,3
2255,49,2025-01-05 15:00:00,2025-01-05 18:00:00,3
2256,7,2025-01-06 08:49:00,2025-01-06 11:49:00,3
2257,14,2025-01-01 02:02:00,2025-01-01 03:02:00,1
2258,6,2025-01-08 05:26:00,2025-01-08 06:26:00,1
2259,8,2025-01-24 12:40:00,2025-01-24 13:40:00,1
2260,29,2025-01-14 13:44:00,2025-01-14 15:44:00,2
2261,5,2025-01-28 19:30:00,2025-01-28 21:30:00,2
2262,28,2025-01-21 15:47:00,2025-01-21 16:47:00,1
2263,8,2025-01-05 12:42:00,2025-01-05 15:42:00,3
2264,18,2025-01-14 20:55:00,2025-01-14 21:55:00,1
2265,8,2025-01-25 19:37:00,2025-01-25 22:37:00,3
2266,7,2025-01-23 15:00:00,2025-01-23 17:00:00,2
2267,42,2025-01-08 20:13:00,2025-01-08 21:13:00,1
2268,48,2025-01-26 10:20:00,2025-01-26 11:20:00,1
2269,45,2025-01-27 20:58:00,2025-01-27 21:58:00,1
2270,34,2025-01-17 18:12:00,2025-01-17 21:12:00,3
2271,29,2025-01-22 06:47:00,2025-01-22 07:47:00,1
2272,5,2025-01-14 20:59:00,2025-01-14 21:59:00,1
2273,8,2025-01-23 17:55:00,2025-01-23 19:55:00,2
2274,14,2025-01-27 02:51:00,2025-01-27 05:51:00,3
2275,24,2025-01-13 06:32:00,2025-01-13 08:32:00,2
2276,14,2025-01-25 01:13:00,2025-01-25 02:13:00,1
2277,27,2025-01-06 17:12:00,2025-01-06 19:12:00,2
2278,50,2025-01-22 07:40:00,2025-01-22 08:40:00,1
2279,5,2025-01-17 17:43:00,2025-01-17 18:43:00,1
2280,15,2025-01-19 12:24:00,2025-01-19 15:24:00,3
2281,1,2025-01-06 11:38:00,2025-01-06 12:38:00,1
2282,3,2025-01-03 13:17:00,2025-01-03 14:17:00,1
2283,10,2025-01-17 20:48:00,2025-01-17 21:48:00,1
2284,32,2025-01-15 11:18:00,2025-01-15 14:18:00,3
2285,35,2025-01-25 19:21:00,2025-01-25 21:21:00,2
2286,13,2025-01-05 18:30:00,2025-01-05 21:30:00,3
2287,20,2025-01-10 13:01:00,2025-01-10 14:01:00,1
2288,42,2025-01-09 19:09:00,2025-01-09 20:09:00,1
2289,36,2025-01-09 11:47:00,2025-01-09 13:47:00,2
2290,10,2025-01-01 10:43:00,2025-01-01 11:43:00,1
2291,1,2025-01-30 22:17:00,2025-01-31 01:17:00,3
2292,13,2025-01-19 11:45:00,2025-01-19 13:45:00,2
2293,18,2025-01-25 03:54:00,2025-01-25 04:54:00,1
2294,30,2025-01-27 06:07:00,2025-01-27 08:07:00,2
2295,1,2025-01-06 13:32:00,2025-01-06 14:32:00,1
2296,41,2025-01-23 21:31:00,2025-01-23 22:31:00,1
2297,48,2025-01-22 11:24:00,2025-01-22 12:24:00,1
2298,17,2025-01-22 12:11:00,2025-01-22 13:11:00,1
2299,22,2025-01-10 17:43:00,2025-01-10 18:43:00,1
2300,26,2025-01-11 10:37:00,2025-01-11 13:37:00,3
2301,21,2025-01-11 04:24:00,2025-01-11 07:24:00,3
2302,26,2025-01-24 18:47:00,2025-01-24 20:47:00,2
2303,35,2025-01-19 10:24:00,2025-01-19 11:24:00,1
2304,20,2025-01-15 20:37:00,2025-01-15 23:37:00,3
2305,17,2025-01-26 10:12:00,2025-01-26 11:12:00,1
2306,14,2025-01-12 13:49:00,2025-01-12 14:49:00,1
2307,33,2025-01-27 13:38:00,2025-01-27 15:38:00,2
2308,5,2025-01-04 10:36:00,2025-01-04 11:36:00,1
2309,38,2025-01-08 21:14:00,2025-01-08 23:14:00,2
2310,35,2025-01-20 12:17:00,2025-01-20 14:17:00,2
2311,11,2025-01-24 21:07:00,2025-01-25 00:07:00,3
2312,2,2025-01-06 10:25:00,2025-01-06 12:25:00,2
2313,45,2025-01-19 17:07:00,2025-01-19 18:07:00,1
2314,37,2025-01-15 13:16:00,2025-01-15 14:16:00,1
2315,46,2025-01-18 00:23:00,2025-01-18 02:23:00,2
2316,1,2025-01-07 17:01:00,2025-01-07 20:01:00,3
2317,33,2025-01-16 13:13:00,2025-01-16 16:13:00,3
2318,44,2025-01-20 13:52:00,2025-01-20 16:52:00,3
2319,30,2025-01-16 20:46:00,2025-01-16 21:46:00,1
2320,38,2025-01-23 13:14:00,2025-01-23 16:14:00,3
2321,18,2025-01-06 12:33:00,2025-01-06 15:33:00,3
2322,29,2025-01-16 03:18:00,2025-01-16 06:18:00,3
2323,43,2025-01-22 19:50:00,2025-01-22 20:50:00,1
2324,37,2025-01-29 19:24:00,2025-01-29 21:24:00,2
2325,3,2025-01-21 11:54:00,2025-01-21 14:54:00,3
2326,9,2025-01-10 10:30:00,2025-01-10 13:30:00,3
2327,48,2025-01-10 18:32:00,2025-01-10 21:32:00,3
2328,12,2025-01-16 04:38:00,2025-01-16 07:38:00,3
2329,10,2025-01-30 10:12:00,2025-01-30 11:12:00,1
2330,6,2025-01-05 12:08:00,2025-01-05 14:08:00,2
2331,39,2025-01-18 00:35:00,2025-01-18 01:35:00,1
2332,18,2025-01-04 10:58:00,2025-01-04 11:58:00,1
2333,19,2025-01-10 23:49:00,2025-01-11 00:49:00,1
2334,43,2025-01-19 20:09:00,2025-01-19 22:09:00,2
2335,47,2025-01-16 02:34:00,2025-01-16 05:34:00,3
2336,18,2025-01-02 10:10:00,2025-01-02 13:10:00,3
2337,21,2025-01-16 18:10:00,2025-01-16 19:10:00,1
2338,45,2025-01-30 09:03:00,2025-01-30 11:03:00,2
2339,40,2025-01-21 23:44:00,2025-01-22 00:44:00,1
2340,35,2025-01-22 07:05:00,2025-01-22 08:05:00,1
2341,2,2025-01-16 19:53:00,2025-01-16 22:53:00,3
2342,42,2025-01-23 06:43:00,2025-01-23 09:43:00,3
2343,49,2025-01-06 13:17:00,2025-01-06 14:17:00,1
2344,40,2025-01-16 11:08:00,2025-01-16 14:08:00,3
2345,28,2025-01-18 20:07:00,2025-01-18 23:07:00,3
2346,35,2025-01-13 20:18:00,2025-01-13 22:18:00,2
2347,29,2025-01-16 10:17:00,2025-01-16 13:17:00,3
2348,11,2025-01-30 12:28:00,2025-01-30 14:28:00,2
2349,10,2025-01-23 10:21:00,2025-01-23 12:21:00,2
2350,12,2025-01-10 10:06:00,2025-01-10 13:06:00,3
2351,12,2025-01-29 08:46:00,2025-01-29 10:46:00,2
2352,18,2025-01-16 10:08:00,2025-01-16 13:08:00,3
2353,13,2025-01-20 17:44:00,2025-01-20 20:44:00,3
2354,10,2025-01-14 17:43:00,2025-01-14 20:43:00,3
2355,31,2025-01-07 05:55:00,2025-01-07 06:55:00,1
2356,30,2025-01-18 09:23:00,2025-01-18 10:23:00,1
2357,24,2025-01-30 19:29:00,2025-01-30 22:29:00,3
2358,28,2025-01-15 10:31:00,2025-01-15 11:31:00,1
2359,16,2025-01-18 20:32:00,2025-01-18 21:32:00,1
2360,31,2025-01-01 01:16:00,2025-01-01 04:16:00,3
2361,7,2025-01-21 11:13:00,2025-01-21 14:13:00,3
2362,38,2025-01-21 20:55:00,2025-01-21 23:55:00,3
2363,28,2025-01-18 11:22:00,2025-01-18 12:22:00,1
2364,32,2025-01-09 13:11:00,2025-01-09 16:11:00,3
2365,41,2025-01-29 17:07:00,2025-01-29 19:07:00,2
2366,42,2025-01-20 19:03:00,2025-01-20 20:03:00,1
2367,44,2025-01-18 11:47:00,2025-01-18 12:47:00,1
2368,4,2025-01-19 17:51:00,2025-01-19 18:51:00,1
2369,38,2025-01-01 12:00:00,2025-01-01 15:00:00,3
2370,11,2025-01-13 10:01:00,2025-01-13 13:01:00,3
2371,1,2025-01-29 09:05:00,2025-01-29 11:05:00,2
2372,41,2025-01-26 19:51:00,2025-01-26 21:51:00,2
2373,3,2025-01-22 12:21:00,2025-01-22 14:21:00,2
2374,13,2025-01-27 12:17:00,2025-01-27 15:17:00,3
2375,12,2025-01-22 18:32:00,2025-01-22 20:32:00,2
2376,43,2025-01-08 20:05:00,2025-01-08 22:05:00,2
2377,13,2025-01-24 19:14:00,2025-01-24 22:14:00,3
2378,27,2025-01-07 19:54:00,2025-01-07 22:54:00,3
2379,28,2025-01-02 11:29:00,2025-01-02 14:29:00,3
2380,25,2025-01-06 14:00:00,2025-01-06 17:00:00,3
2381,44,2025-01-03 11:42:00,2025-01-03 12:42:00,1
2382,27,2025-01-03 17:48:00,2025-01-03 20:48:00,3
2383,46,2025-01-22 10:49:00,2025-01-22 13:49:00,3
2384,20,2025-01-20 22:13:00,2025-01-21 01:13:00,3
2385,2,2025-01-30 11:10:00,2025-01-30 14:10:00,3
2386,13,2025-01-08 20:42:00,2025-01-08 23:42:00,3
2387,45,2025-01-27 13:51:00,2025-01-27 14:51:00,1
2388,40,2025-01-12 20:30:00,2025-01-12 22:30:00,2
2389,1,2025-01-05 12:12:00,2025-01-05 15:12:00,3
2390,8,2025-01-10 12:34:00,2025-01-10 15:34:00,3
2391,42,2025-01-05 13:57:00,2025-01-05 16:57:00,3
2392,7,2025-01-08 13:12:00,2025-01-08 16:12:00,3
2393,10,2025-01-24 19:40:00,2025-01-24 21:40:00,2
2394,16,2025-01-10 23:37:00,2025-01-11 01:37:00,2
2395,18,2025-01-07 08:06:00,2025-01-07 09:06:00,1
2396,38,2025-01-08 12:41:00,2025-01-08 15:41:00,3
2397,25,2025-01-03 14:10:00,2025-01-03 17:10:00,3
2398,29,2025-01-09 13:00:00,2025-01-09 16:00:00,3
2399,49,2025-01-29 11:08:00,2025-01-29 12:08:00,1
2400,36,2025-01-28 16:25:00,2025-01-28 19:25:00,3
2401,20,2025-01-13 19:16:00,2025-01-13 21:16:00,2
2402,5,2025-01-22 19:50:00,2025-01-22 22:50:00,3
2403,5,2025-01-07 07:14:00,2025-01-07 08:14:00,1
2404,46,2025-01-19 15:12:00,2025-01-19 17:12:00,2
2405,31,2025-01-14 13:21:00,2025-01-14 16:21:00,3
2406,27,2025-01-10 06:30:00,2025-01-10 09:30:00,3
2407,22,2025-01-02 20:31:00,2025-01-02 22:31:00,2
2408,40,2025-01-01 10:15:00,2025-01-01 11:15:00,1
2409,41,2025-01-05 13:41:00,2025-01-05 14:41:00,1
2410,18,2025-01-27 17:49:00,2025-01-27 20:49:00,3
2411,32,2025-01-16 10:20:00,2025-01-16 13:20:00,3
2412,4,2025-01-16 17:52:00,2025-01-16 20:52:00,3
2413,9,2025-01-25 04:52:00,2025-01-25 06:52:00,2
2414,12,2025-01-26 17:55:00,2025-01-26 18:55:00,1
2415,49,2025-01-05 15:03:00,2025-01-05 16:03:00,1
2416,9,2025-01-21 12:56:00,2025-01-21 13:56:00,1
2417,28,2025-01-01 20:15:00,2025-01-01 21:15:00,1
2418,18,2025-01-05 11:17:00,2025-01-05 14:17:00,3
2419,49,2025-01-09 16:13:00,2025-01-09 19:13:00,3
2420,39,2025-01-05 12:36:00,2025-01-05 15:36:00,3
2421,38,2025-01-19 17:56:00,2025-01-19 19:56:00,2
2422,47,2025-01-12 17:29:00,2025-01-12 18:29:00,1
2423,21,2025-01-05 19:00:00,2025-01-05 22:00:00,3
2424,24,2025-01-07 18:13:00,2025-01-07 20:13:00,2
2425,42,2025-01-09 12:25:00,2025-01-09 13:25:00,1
2426,9,2025-01-12 08:17:00,2025-01-12 09:17:00,1
2427,27,2025-01-28 10:12:00,2025-01-28 12:12:00,2
2428,22,2025-01-09 19:12:00,2025-01-09 22:12:00,3
2429,38,2025-01-07 20:31:00,2025-01-07 21:31:00,1
2430,27,2025-01-07 18:12:00,2025-01-07 19:12:00,1
2431,50,2025-01-11 18:37:00,2025-01-11 19:37:00,1
2432,24,2025-01-07 17:34:00,2025-01-07 18:34:00,1
2433,3,2025-01-20 21:43:00,2025-01-21 00:43:00,3
